Order Date,Product ID,Product,Quantity,Price,Cost,Discount,Revenue,Profit,Delivery Time (Days),Returned,Customer Name,Region
2023-04-26,P1006,Bookshelf,2,300,50,0.19,486.00000000000006,405.0,8,0,Olivia Green,Scotland
2025-07-06,P1001,Dining Table,3,900,150,0.24,2052.0,1710.0,2,0,Riley Moore,North West
2023-07-13,P1007,Office Desk,2,800,120,0.2,1280.0,1088.0,7,0,Ella Robinson,Midlands
2025-05-20,P1000,Sofa,4,1200,300,0.03,4656.0,3492.0,7,1,Jack Wilson,Scotland
2023-03-31,P1001,Dining Table,1,900,150,0.05,855.0,712.5,12,0,Quinn Bailey,North West
2023-05-02,P1009,Chest of Drawers,3,600,100,0.04,1728.0,1440.0,11,0,Theo Clarke,London
2023-05-23,P1006,Bookshelf,3,300,50,0.19,729.0,607.5,11,0,Daniel Cooper,South East
2025-09-20,P1004,Bed Frame,1,1000,200,0.09,910.0,728.0,6,0,Daniel Cooper,South East
2023-04-16,P1007,Office Desk,5,800,120,0.08,3680.0,3128.0,8,0,Grace Walker,Midlands
2025-06-05,P1004,Bed Frame,5,1000,200,0.12,4400.0,3520.0,6,0,Quinn Bailey,Midlands
2024-03-03,P1005,Wardrobe,4,1500,250,0.01,5940.0,4950.0,10,0,Noah Jones,North West
2023-11-13,P1002,Armchair,1,500,80,0.16,420.0,352.8,9,0,Ben Taylor,Wales
2024-09-26,P1003,Coffee Table,1,200,40,0.24,152.0,121.6,4,0,Poppy Edwards,North East
2023-01-09,P1003,Coffee Table,3,200,40,0.16,504.0,403.2,3,0,Alice Carter,South West
2025-02-12,P1001,Dining Table,4,900,150,0.15,3060.0,2550.0,10,0,Daniel Cooper,Wales
2023-08-11,P1002,Armchair,4,500,80,0.24,1520.0,1276.8,5,0,Charlotte Evans,South East
2024-07-06,P1001,Dining Table,4,900,150,0.21,2844.0,2370.0,11,0,Isla Davies,Midlands
2024-12-16,P1007,Office Desk,4,800,120,0.14,2752.0,2339.2,7,0,Jack Wilson,North West
2023-04-21,P1007,Office Desk,3,800,120,0.15,2040.0,1734.0,10,0,Ben Taylor,South East
2023-09-08,P1002,Armchair,5,500,80,0.08,2300.0,1932.0,3,0,Ben Taylor,North West
2024-01-18,P1005,Wardrobe,4,1500,250,0.21,4740.0,3950.0,14,0,Katie Adams,Scotland
2023-01-07,P1001,Dining Table,1,900,150,0.17,747.0,622.5,7,1,Daniel Cooper,South West
2024-04-03,P1000,Sofa,3,1200,300,0.13,3132.0,2349.0,8,0,Ella Robinson,London
2023-07-27,P1005,Wardrobe,5,1500,250,0.17,6225.0,5187.5,7,0,Liam Mitchell,Wales
2025-06-18,P1009,Chest of Drawers,2,600,100,0.04,1152.0,960.0,8,0,Isla Davies,South East
2023-01-22,P1005,Wardrobe,3,1500,250,0.15,3825.0,3187.5,10,1,Katie Adams,London
2024-02-14,P1001,Dining Table,2,900,150,0.15,1530.0,1275.0,8,0,Mia Brown,Scotland
2025-06-13,P1007,Office Desk,1,800,120,0.08,736.0,625.6,14,0,Isla Davies,Scotland
2024-05-29,P1007,Office Desk,5,800,120,0.15,3400.0,2890.0,14,0,Noah Jones,London
2025-03-19,P1001,Dining Table,5,900,150,0.13,3915.0,3262.5,8,1,Ella Robinson,South West
2025-05-23,P1002,Armchair,3,500,80,0.09,1365.0,1146.6000000000001,2,0,Daniel Cooper,Scotland
2023-01-14,P1009,Chest of Drawers,3,600,100,0.13,1566.0,1305.0,9,0,Poppy Edwards,Wales
2025-08-28,P1002,Armchair,1,500,80,0.03,485.0,407.4,12,0,Theo Clarke,Scotland
2025-09-04,P1005,Wardrobe,2,1500,250,0.07,2790.0,2325.0,12,0,Theo Clarke,South West
2025-10-10,P1002,Armchair,4,500,80,0.18,1640.0000000000002,1377.6000000000001,8,0,Poppy Edwards,Wales
2023-03-28,P1001,Dining Table,5,900,150,0.1,4050.0,3375.0,2,0,Noah Jones,Wales
2025-06-27,P1000,Sofa,3,1200,300,0.03,3492.0,2619.0,13,0,Charlotte Evans,North West
2023-05-02,P1005,Wardrobe,2,1500,250,0.13,2610.0,2175.0,4,0,Alice Carter,Midlands
2025-01-19,P1005,Wardrobe,4,1500,250,0.2,4800.0,4000.0,4,0,Quinn Bailey,South East
2024-11-15,P1006,Bookshelf,3,300,50,0.04,864.0,720.0,14,0,Henry Hughes,Wales
2023-11-05,P1005,Wardrobe,3,1500,250,0.2,3600.0,3000.0,7,0,Mia Brown,London
2024-11-25,P1008,TV Stand,1,350,60,0.13,304.5,252.3,10,0,Theo Clarke,South West
2023-10-15,P1000,Sofa,5,1200,300,0.11,5340.0,4005.0,9,0,Finley Thompson,Wales
2023-11-03,P1007,Office Desk,1,800,120,0.14,688.0,584.8,10,0,Finley Thompson,South East
2025-07-02,P1007,Office Desk,1,800,120,0.12,704.0,598.4,13,0,Katie Adams,Midlands
2024-10-23,P1005,Wardrobe,4,1500,250,0.06,5640.0,4700.0,7,1,Isla Davies,South West
2024-07-02,P1008,TV Stand,3,350,60,0.22,819.0,678.6,3,0,Henry Hughes,Scotland
2023-11-08,P1006,Bookshelf,3,300,50,0.15,765.0,637.5,6,0,Henry Hughes,South East
2025-05-22,P1007,Office Desk,5,800,120,0.01,3960.0,3366.0,9,0,Olivia Green,Wales
2025-07-12,P1001,Dining Table,2,900,150,0.01,1782.0,1485.0,13,0,Poppy Edwards,Wales
2025-01-24,P1005,Wardrobe,5,1500,250,0.08,6900.0,5750.0,10,0,Daniel Cooper,Wales
2023-02-04,P1000,Sofa,5,1200,300,0.2,4800.0,3600.0,5,0,Daniel Cooper,Scotland
2024-03-20,P1006,Bookshelf,1,300,50,0.19,243.00000000000003,202.5,4,0,Ben Taylor,South West
2023-04-03,P1001,Dining Table,5,900,150,0.22,3510.0,2925.0,14,0,Theo Clarke,North West
2023-12-19,P1008,TV Stand,4,350,60,0.12,1232.0,1020.8,12,0,Riley Moore,Midlands
2025-06-21,P1007,Office Desk,4,800,120,0.13,2784.0,2366.4,3,0,Katie Adams,North East
2025-05-11,P1000,Sofa,1,1200,300,0.08,1104.0,828.0,5,1,Henry Hughes,Wales
2023-06-08,P1005,Wardrobe,3,1500,250,0.05,4275.0,3562.5,7,1,Riley Moore,Wales
2025-08-14,P1005,Wardrobe,5,1500,250,0.25,5625.0,4687.5,14,0,Olivia Green,South East
2023-01-24,P1001,Dining Table,2,900,150,0.09,1638.0,1365.0,3,0,Henry Hughes,South West
2024-02-08,P1005,Wardrobe,4,1500,250,0.23,4620.0,3850.0,9,0,Liam Mitchell,North West
2025-03-15,P1008,TV Stand,4,350,60,0.23,1078.0,893.2,5,0,Quinn Bailey,North East
2024-05-30,P1001,Dining Table,1,900,150,0.09,819.0,682.5,3,0,Ben Taylor,London
2025-01-01,P1007,Office Desk,1,800,120,0.17,664.0,564.4,13,0,Ella Robinson,Scotland
2024-06-15,P1001,Dining Table,1,900,150,0.08,828.0,690.0,8,0,Isla Davies,Midlands
2025-08-13,P1003,Coffee Table,4,200,40,0.16,672.0,537.6,10,0,Daniel Cooper,Scotland
2023-06-01,P1003,Coffee Table,1,200,40,0.21,158.0,126.4,13,0,Olivia Green,Midlands
2025-08-04,P1005,Wardrobe,4,1500,250,0.17,4980.0,4150.0,9,0,Daniel Cooper,Scotland
2024-08-30,P1000,Sofa,5,1200,300,0.05,5700.0,4275.0,2,1,Sophie Hall,South East
2024-02-24,P1007,Office Desk,5,800,120,0.08,3680.0,3128.0,12,0,Olivia Green,London
2025-05-15,P1007,Office Desk,5,800,120,0.24,3040.0,2584.0,8,0,Alice Carter,South West
2024-07-31,P1008,TV Stand,5,350,60,0.22,1365.0,1131.0,10,0,Noah Jones,Wales
2023-12-01,P1008,TV Stand,5,350,60,0.15,1487.5,1232.5,10,0,Finley Thompson,London
2025-07-20,P1002,Armchair,4,500,80,0.22,1560.0,1310.4,10,0,Daniel Cooper,Scotland
2023-10-22,P1009,Chest of Drawers,3,600,100,0.09,1638.0,1365.0,9,0,Theo Clarke,North East
2025-01-24,P1008,TV Stand,4,350,60,0.24,1064.0,881.6,7,0,Mia Brown,Scotland
2023-07-05,P1009,Chest of Drawers,4,600,100,0.13,2088.0,1740.0,6,0,Henry Hughes,North West
2024-09-28,P1006,Bookshelf,5,300,50,0.17,1245.0,1037.5,10,0,Katie Adams,North West
2024-06-13,P1007,Office Desk,1,800,120,0.23,616.0,523.6,5,0,Ella Robinson,London
2023-01-21,P1006,Bookshelf,3,300,50,0.14,774.0,645.0,9,0,Theo Clarke,North West
2025-06-29,P1008,TV Stand,1,350,60,0.24,266.0,220.4,3,0,Katie Adams,Midlands
2025-05-16,P1003,Coffee Table,1,200,40,0.12,176.0,140.8,12,0,Grace Walker,North West
2025-03-04,P1005,Wardrobe,5,1500,250,0.1,6750.0,5625.0,11,0,Ella Robinson,London
2023-04-10,P1008,TV Stand,1,350,60,0.14,301.0,249.4,5,0,Riley Moore,North East
2025-01-21,P1001,Dining Table,4,900,150,0.11,3204.0,2670.0,11,0,Liam Mitchell,Wales
2024-04-22,P1009,Chest of Drawers,5,600,100,0.14,2580.0,2150.0,11,0,Sophie Hall,Scotland
2025-07-28,P1008,TV Stand,1,350,60,0.22,273.0,226.20000000000002,14,0,Jack Wilson,Scotland
2024-06-09,P1000,Sofa,3,1200,300,0.03,3492.0,2619.0,9,0,Quinn Bailey,South East
2023-11-30,P1000,Sofa,1,1200,300,0.1,1080.0,810.0,10,0,Mia Brown,London
2023-01-02,P1000,Sofa,3,1200,300,0.18,2952.0,2214.0,8,0,Ben Taylor,Midlands
2024-01-10,P1004,Bed Frame,3,1000,200,0.19,2430.0,1944.0000000000002,5,0,Finley Thompson,North West
2023-10-20,P1004,Bed Frame,4,1000,200,0.05,3800.0,3040.0,10,0,Ella Robinson,South West
2025-04-16,P1004,Bed Frame,1,1000,200,0.24,760.0,608.0,7,0,Grace Walker,South West
2025-10-01,P1005,Wardrobe,1,1500,250,0.11,1335.0,1112.5,9,0,Olivia Green,South East
2024-07-06,P1009,Chest of Drawers,1,600,100,0.21,474.0,395.0,13,0,Riley Moore,Midlands
2023-11-14,P1008,TV Stand,4,350,60,0.02,1372.0,1136.8,8,1,Mia Brown,Midlands
2024-01-16,P1008,TV Stand,5,350,60,0.2,1400.0,1160.0,13,1,Jack Wilson,South West
2023-01-14,P1006,Bookshelf,4,300,50,0.03,1164.0,970.0,5,0,Mia Brown,Scotland
2024-05-18,P1005,Wardrobe,2,1500,250,0.01,2970.0,2475.0,6,0,Riley Moore,South West
2023-08-19,P1000,Sofa,3,1200,300,0.16,3024.0,2268.0,2,0,Isla Davies,Midlands
2023-05-10,P1009,Chest of Drawers,2,600,100,0.14,1032.0,860.0,7,0,Olivia Green,Midlands
2025-04-17,P1005,Wardrobe,2,1500,250,0.19,2430.0,2025.0000000000002,10,1,Sophie Hall,Midlands
2025-06-09,P1003,Coffee Table,4,200,40,0.14,688.0,550.4,3,0,Jack Wilson,Wales
2023-01-28,P1002,Armchair,2,500,80,0.06,940.0,789.5999999999999,11,0,Charlotte Evans,London
2023-03-07,P1002,Armchair,2,500,80,0.17,830.0,697.1999999999999,13,0,Quinn Bailey,South East
2023-09-18,P1006,Bookshelf,3,300,50,0.11,801.0,667.5,5,0,Ben Taylor,Scotland
2024-04-04,P1004,Bed Frame,1,1000,200,0.01,990.0,792.0,8,0,Riley Moore,North West
2023-10-28,P1002,Armchair,3,500,80,0.2,1200.0,1008.0,14,0,Finley Thompson,North West
2025-07-07,P1000,Sofa,3,1200,300,0.04,3456.0,2592.0,14,0,Katie Adams,Wales
2023-10-14,P1002,Armchair,3,500,80,0.19,1215.0,1020.6,9,0,Ben Taylor,London
2025-10-30,P1005,Wardrobe,5,1500,250,0.16,6300.0,5250.0,13,0,Theo Clarke,South West
2024-09-21,P1009,Chest of Drawers,1,600,100,0.13,522.0,435.0,11,0,Jack Wilson,Wales
2023-09-27,P1009,Chest of Drawers,2,600,100,0.14,1032.0,860.0,2,0,Riley Moore,North East
2024-08-14,P1001,Dining Table,1,900,150,0.16,756.0,630.0,4,0,Katie Adams,Midlands
2025-04-23,P1002,Armchair,5,500,80,0.01,2475.0,2079.0,6,0,Quinn Bailey,South East
2025-05-11,P1008,TV Stand,5,350,60,0.24,1330.0,1102.0,2,0,Finley Thompson,Scotland
2023-05-13,P1008,TV Stand,3,350,60,0.07,976.4999999999999,809.0999999999999,6,0,Riley Moore,Scotland
2025-08-29,P1001,Dining Table,1,900,150,0.24,684.0,570.0,10,0,Liam Mitchell,Midlands
2024-05-27,P1003,Coffee Table,5,200,40,0.11,890.0,712.0,7,0,Katie Adams,North East
2023-11-09,P1005,Wardrobe,5,1500,250,0.19,6075.0,5062.5,11,0,Jack Wilson,Midlands
2024-07-29,P1009,Chest of Drawers,2,600,100,0.13,1044.0,870.0,12,0,Quinn Bailey,Wales
2025-06-04,P1008,TV Stand,3,350,60,0.18,861.0000000000001,713.4000000000001,10,0,Alice Carter,South East
2024-11-17,P1005,Wardrobe,4,1500,250,0.22,4680.0,3900.0,14,0,Olivia Green,Midlands
2023-06-14,P1009,Chest of Drawers,1,600,100,0.08,552.0,460.0,12,0,Theo Clarke,Midlands
2023-11-01,P1000,Sofa,1,1200,300,0.04,1152.0,864.0,7,0,Katie Adams,Scotland
2023-06-05,P1001,Dining Table,4,900,150,0.19,2916.0,2430.0,11,0,Mia Brown,North West
2024-09-11,P1008,TV Stand,5,350,60,0.21,1382.5,1145.5,11,0,Jack Wilson,South West
2025-08-14,P1008,TV Stand,2,350,60,0.02,686.0,568.4,7,0,Liam Mitchell,Wales
2023-11-30,P1007,Office Desk,3,800,120,0.15,2040.0,1734.0,11,0,Ben Taylor,North West
2025-08-26,P1003,Coffee Table,1,200,40,0.03,194.0,155.2,7,0,Katie Adams,South East
2024-05-25,P1001,Dining Table,3,900,150,0.16,2268.0,1890.0,6,0,Finley Thompson,South West
2023-10-09,P1001,Dining Table,4,900,150,0.17,2988.0,2490.0,4,0,Grace Walker,Midlands
2025-03-07,P1006,Bookshelf,4,300,50,0.03,1164.0,970.0,11,0,Daniel Cooper,Midlands
2025-10-21,P1008,TV Stand,1,350,60,0.01,346.5,287.1,10,0,Noah Jones,South East
2023-04-29,P1002,Armchair,5,500,80,0.24,1900.0,1596.0,4,0,Alice Carter,Wales
2023-07-17,P1005,Wardrobe,5,1500,250,0.06,7050.0,5875.0,10,0,Ben Taylor,South East
2024-04-29,P1001,Dining Table,5,900,150,0.19,3645.0000000000005,3037.5,9,0,Ben Taylor,London
2025-04-16,P1004,Bed Frame,1,1000,200,0.2,800.0,640.0,6,0,Riley Moore,South East
2025-10-05,P1009,Chest of Drawers,4,600,100,0.03,2328.0,1940.0,3,0,Henry Hughes,North West
2024-11-21,P1006,Bookshelf,2,300,50,0.24,456.0,380.0,14,0,Mia Brown,Wales
2024-05-04,P1006,Bookshelf,1,300,50,0.21,237.0,197.5,6,0,Noah Jones,North East
2023-10-03,P1000,Sofa,5,1200,300,0.14,5160.0,3870.0,5,0,Mia Brown,South East
2024-11-23,P1008,TV Stand,3,350,60,0.15,892.5,739.5,2,1,Alice Carter,South East
2023-08-30,P1009,Chest of Drawers,4,600,100,0.03,2328.0,1940.0,13,0,Ben Taylor,South East
2023-05-06,P1005,Wardrobe,1,1500,250,0.05,1425.0,1187.5,9,0,Quinn Bailey,South East
2023-08-05,P1004,Bed Frame,2,1000,200,0.02,1960.0,1568.0,2,0,Jack Wilson,South East
2024-05-09,P1004,Bed Frame,4,1000,200,0.19,3240.0,2592.0,4,0,Olivia Green,Scotland
2024-03-02,P1006,Bookshelf,3,300,50,0.21,711.0,592.5,5,0,Alice Carter,Wales
2025-07-07,P1002,Armchair,5,500,80,0.09,2275.0,1911.0,5,0,Riley Moore,Midlands
2023-05-31,P1002,Armchair,4,500,80,0.13,1740.0,1461.6,4,0,Mia Brown,North West
2024-01-19,P1002,Armchair,4,500,80,0.06,1880.0,1579.1999999999998,11,0,Jack Wilson,North East
2023-11-04,P1000,Sofa,5,1200,300,0.04,5760.0,4320.0,4,0,Riley Moore,London
2025-01-15,P1001,Dining Table,4,900,150,0.04,3456.0,2880.0,3,0,Ben Taylor,South West
2025-06-10,P1009,Chest of Drawers,3,600,100,0.24,1368.0,1140.0,10,0,Theo Clarke,Scotland
2024-01-10,P1008,TV Stand,2,350,60,0.2,560.0,464.0,7,0,Riley Moore,South East
2025-10-28,P1004,Bed Frame,4,1000,200,0.1,3600.0,2880.0,9,0,Grace Walker,North East
2023-05-09,P1003,Coffee Table,5,200,40,0.21,790.0,632.0,12,0,Noah Jones,London
2025-10-11,P1002,Armchair,5,500,80,0.16,2100.0,1764.0,3,0,Finley Thompson,Midlands
2024-10-30,P1009,Chest of Drawers,3,600,100,0.02,1764.0,1470.0,8,0,Isla Davies,Midlands
2024-05-31,P1001,Dining Table,4,900,150,0.15,3060.0,2550.0,3,0,Finley Thompson,South West
2023-03-27,P1008,TV Stand,2,350,60,0.0,700.0,580.0,5,0,Olivia Green,South East
2023-11-07,P1004,Bed Frame,1,1000,200,0.03,970.0,776.0,2,0,Charlotte Evans,North West
2024-03-02,P1001,Dining Table,3,900,150,0.22,2106.0,1755.0,8,0,Grace Walker,Wales
2023-04-24,P1005,Wardrobe,3,1500,250,0.05,4275.0,3562.5,14,0,Liam Mitchell,London
2023-10-30,P1003,Coffee Table,2,200,40,0.23,308.0,246.4,11,0,Daniel Cooper,North West
2025-01-13,P1009,Chest of Drawers,4,600,100,0.01,2376.0,1980.0,10,0,Charlotte Evans,Midlands
2024-08-10,P1005,Wardrobe,3,1500,250,0.24,3420.0,2850.0,3,0,Poppy Edwards,Wales
2025-09-13,P1005,Wardrobe,3,1500,250,0.21,3555.0,2962.5,11,0,Theo Clarke,North West
2023-12-11,P1009,Chest of Drawers,3,600,100,0.25,1350.0,1125.0,13,0,Ella Robinson,North East
2025-03-24,P1005,Wardrobe,1,1500,250,0.05,1425.0,1187.5,4,0,Noah Jones,London
2025-03-11,P1000,Sofa,4,1200,300,0.23,3696.0,2772.0,11,0,Katie Adams,Midlands
2025-10-21,P1003,Coffee Table,2,200,40,0.21,316.0,252.8,4,0,Noah Jones,North West
2023-12-27,P1005,Wardrobe,5,1500,250,0.12,6600.0,5500.0,11,0,Ella Robinson,North East
2025-10-06,P1007,Office Desk,2,800,120,0.14,1376.0,1169.6,11,0,Olivia Green,Wales
2024-12-04,P1005,Wardrobe,1,1500,250,0.24,1140.0,950.0,9,0,Jack Wilson,Wales
2024-07-28,P1008,TV Stand,4,350,60,0.19,1134.0,939.6,12,0,Daniel Cooper,London
2024-11-18,P1009,Chest of Drawers,4,600,100,0.08,2208.0,1840.0,5,0,Charlotte Evans,North West
2025-02-19,P1002,Armchair,1,500,80,0.14,430.0,361.2,11,0,Riley Moore,Midlands
2024-08-07,P1004,Bed Frame,4,1000,200,0.03,3880.0,3104.0,10,0,Charlotte Evans,South East
2024-08-11,P1000,Sofa,5,1200,300,0.2,4800.0,3600.0,9,0,Quinn Bailey,South West
2024-05-03,P1009,Chest of Drawers,1,600,100,0.04,576.0,480.0,8,0,Sophie Hall,Scotland
2025-08-28,P1009,Chest of Drawers,3,600,100,0.17,1494.0,1245.0,7,0,Grace Walker,South West
2024-05-08,P1008,TV Stand,3,350,60,0.13,913.5,756.9,11,0,Isla Davies,Wales
2023-01-19,P1002,Armchair,3,500,80,0.08,1380.0,1159.2,11,0,Liam Mitchell,Scotland
2024-02-01,P1003,Coffee Table,3,200,40,0.22,468.0,374.40000000000003,3,0,Sophie Hall,North West
2025-09-27,P1002,Armchair,1,500,80,0.02,490.0,411.59999999999997,7,0,Olivia Green,South East
2025-04-30,P1006,Bookshelf,2,300,50,0.1,540.0,450.0,6,0,Liam Mitchell,South West
2025-04-01,P1003,Coffee Table,4,200,40,0.05,760.0,608.0,14,0,Theo Clarke,London
2024-03-30,P1008,TV Stand,2,350,60,0.01,693.0,574.2,2,0,Ella Robinson,Wales
2024-12-25,P1002,Armchair,4,500,80,0.18,1640.0000000000002,1377.6000000000001,5,0,Finley Thompson,London
2024-12-11,P1007,Office Desk,1,800,120,0.12,704.0,598.4,8,0,Liam Mitchell,South West
2023-05-23,P1003,Coffee Table,3,200,40,0.12,528.0,422.4,4,0,Poppy Edwards,Midlands
2025-07-05,P1001,Dining Table,5,900,150,0.1,4050.0,3375.0,14,0,Isla Davies,North East
2025-04-07,P1003,Coffee Table,4,200,40,0.07,744.0,595.1999999999999,13,0,Ben Taylor,Midlands
2024-08-27,P1008,TV Stand,4,350,60,0.02,1372.0,1136.8,11,1,Liam Mitchell,Scotland
2023-11-01,P1007,Office Desk,4,800,120,0.06,3008.0,2556.7999999999997,10,0,Olivia Green,South West
2025-01-05,P1000,Sofa,2,1200,300,0.12,2112.0,1584.0,6,0,Katie Adams,South East
2023-10-18,P1008,TV Stand,1,350,60,0.19,283.5,234.9,2,0,Isla Davies,North West
2023-04-12,P1009,Chest of Drawers,2,600,100,0.19,972.0000000000001,810.0,6,0,Riley Moore,London
2025-05-16,P1006,Bookshelf,2,300,50,0.03,582.0,485.0,5,0,Mia Brown,North East
2025-08-25,P1009,Chest of Drawers,1,600,100,0.23,462.0,385.0,9,0,Charlotte Evans,North West
2025-08-31,P1006,Bookshelf,1,300,50,0.19,243.00000000000003,202.5,7,0,Henry Hughes,Scotland
2025-04-21,P1005,Wardrobe,5,1500,250,0.2,6000.0,5000.0,3,0,Liam Mitchell,Wales
2025-08-19,P1007,Office Desk,2,800,120,0.01,1584.0,1346.4,7,0,Theo Clarke,South West
2025-07-30,P1008,TV Stand,2,350,60,0.13,609.0,504.6,5,0,Ella Robinson,Wales
2025-10-23,P1002,Armchair,4,500,80,0.09,1820.0,1528.8,5,0,Henry Hughes,South East
2023-03-26,P1008,TV Stand,2,350,60,0.1,630.0,522.0,14,0,Isla Davies,Midlands
2023-11-24,P1002,Armchair,3,500,80,0.02,1470.0,1234.8,9,0,Finley Thompson,London
2025-03-26,P1005,Wardrobe,1,1500,250,0.1,1350.0,1125.0,6,0,Theo Clarke,South East
2024-03-29,P1003,Coffee Table,3,200,40,0.14,516.0,412.8,9,0,Noah Jones,North East
2024-09-20,P1001,Dining Table,1,900,150,0.24,684.0,570.0,14,0,Poppy Edwards,Wales
2024-10-26,P1007,Office Desk,3,800,120,0.13,2088.0,1774.8,9,1,Grace Walker,London
2023-01-12,P1006,Bookshelf,5,300,50,0.18,1230.0,1025.0,5,1,Alice Carter,Midlands
2023-10-31,P1000,Sofa,1,1200,300,0.24,912.0,684.0,14,0,Ella Robinson,London
2025-09-01,P1002,Armchair,3,500,80,0.16,1260.0,1058.3999999999999,3,0,Quinn Bailey,South West
2025-02-21,P1009,Chest of Drawers,1,600,100,0.13,522.0,435.0,2,0,Ella Robinson,South West
2023-02-12,P1002,Armchair,4,500,80,0.24,1520.0,1276.8,13,0,Isla Davies,London
2025-08-01,P1008,TV Stand,5,350,60,0.2,1400.0,1160.0,14,0,Mia Brown,South West
2023-12-09,P1004,Bed Frame,5,1000,200,0.03,4850.0,3880.0,13,1,Charlotte Evans,Midlands
2024-05-12,P1007,Office Desk,3,800,120,0.16,2016.0,1713.6,12,0,Theo Clarke,Wales
2023-12-30,P1007,Office Desk,5,800,120,0.21,3160.0,2686.0,11,0,Finley Thompson,Midlands
2025-06-09,P1006,Bookshelf,1,300,50,0.19,243.00000000000003,202.5,4,0,Theo Clarke,London
2024-03-02,P1009,Chest of Drawers,2,600,100,0.17,996.0,830.0,5,0,Finley Thompson,North West
2025-10-01,P1002,Armchair,5,500,80,0.08,2300.0,1932.0,9,0,Katie Adams,Wales
2023-01-21,P1009,Chest of Drawers,2,600,100,0.2,960.0,800.0,13,0,Sophie Hall,South East
2024-02-11,P1003,Coffee Table,1,200,40,0.05,190.0,152.0,8,0,Mia Brown,Scotland
2024-09-10,P1002,Armchair,1,500,80,0.12,440.0,369.6,7,0,Daniel Cooper,South West
2025-10-11,P1003,Coffee Table,1,200,40,0.01,198.0,158.4,13,0,Quinn Bailey,Scotland
2023-12-02,P1002,Armchair,2,500,80,0.06,940.0,789.5999999999999,6,0,Theo Clarke,South East
2024-02-03,P1002,Armchair,3,500,80,0.19,1215.0,1020.6,5,0,Poppy Edwards,South West
2025-03-03,P1008,TV Stand,1,350,60,0.02,343.0,284.2,13,0,Quinn Bailey,South East
2024-12-15,P1001,Dining Table,3,900,150,0.19,2187.0,1822.5000000000002,7,0,Poppy Edwards,London
2023-02-20,P1009,Chest of Drawers,1,600,100,0.05,570.0,475.0,11,0,Riley Moore,South West
2023-11-20,P1006,Bookshelf,1,300,50,0.18,246.00000000000003,205.00000000000003,11,1,Quinn Bailey,Scotland
2025-02-27,P1005,Wardrobe,2,1500,250,0.15,2550.0,2125.0,12,0,Ben Taylor,Scotland
2023-05-21,P1003,Coffee Table,5,200,40,0.04,960.0,768.0,10,0,Poppy Edwards,Scotland
2024-04-14,P1005,Wardrobe,4,1500,250,0.2,4800.0,4000.0,9,0,Sophie Hall,South East
2025-02-25,P1006,Bookshelf,3,300,50,0.02,882.0,735.0,7,0,Ella Robinson,North West
2025-08-21,P1007,Office Desk,1,800,120,0.19,648.0,550.8000000000001,5,0,Henry Hughes,South East
2025-10-04,P1004,Bed Frame,5,1000,200,0.16,4200.0,3360.0,5,0,Theo Clarke,Scotland
2024-01-08,P1004,Bed Frame,5,1000,200,0.08,4600.0,3680.0,3,0,Grace Walker,South West
2024-05-08,P1000,Sofa,4,1200,300,0.16,4032.0,3024.0,2,0,Sophie Hall,South East
2025-01-20,P1008,TV Stand,2,350,60,0.23,539.0,446.6,12,0,Alice Carter,Scotland
2023-10-18,P1003,Coffee Table,1,200,40,0.03,194.0,155.2,7,0,Katie Adams,Scotland
2023-04-16,P1005,Wardrobe,5,1500,250,0.05,7125.0,5937.5,8,0,Daniel Cooper,London
2024-10-31,P1006,Bookshelf,5,300,50,0.21,1185.0,987.5,2,0,Sophie Hall,North West
2023-01-02,P1004,Bed Frame,1,1000,200,0.01,990.0,792.0,4,0,Riley Moore,Scotland
2024-08-11,P1009,Chest of Drawers,1,600,100,0.11,534.0,445.0,8,0,Liam Mitchell,North West
2024-10-05,P1006,Bookshelf,4,300,50,0.1,1080.0,900.0,14,0,Grace Walker,Scotland
2023-03-31,P1008,TV Stand,3,350,60,0.0,1050.0,870.0,11,0,Riley Moore,Wales
2023-12-16,P1002,Armchair,3,500,80,0.15,1275.0,1071.0,12,0,Liam Mitchell,Wales
2025-06-27,P1004,Bed Frame,5,1000,200,0.05,4750.0,3800.0,12,0,Jack Wilson,North East
2023-06-08,P1006,Bookshelf,2,300,50,0.17,498.0,415.0,6,0,Ella Robinson,South East
2025-08-16,P1003,Coffee Table,1,200,40,0.04,192.0,153.6,12,0,Olivia Green,London
2023-11-08,P1001,Dining Table,5,900,150,0.19,3645.0000000000005,3037.5,6,0,Grace Walker,Scotland
2024-03-20,P1005,Wardrobe,3,1500,250,0.09,4095.0,3412.5,2,0,Riley Moore,South West
2023-10-25,P1002,Armchair,3,500,80,0.18,1230.0,1033.2,9,0,Mia Brown,South West
2025-08-09,P1001,Dining Table,5,900,150,0.01,4455.0,3712.5,10,0,Ella Robinson,Wales
2023-02-05,P1009,Chest of Drawers,5,600,100,0.01,2970.0,2475.0,4,0,Noah Jones,South East
2024-07-12,P1001,Dining Table,4,900,150,0.08,3312.0,2760.0,5,0,Isla Davies,Midlands
2025-06-09,P1005,Wardrobe,4,1500,250,0.17,4980.0,4150.0,7,0,Charlotte Evans,South West
2023-05-21,P1006,Bookshelf,5,300,50,0.02,1470.0,1225.0,8,0,Mia Brown,North West
2025-06-05,P1009,Chest of Drawers,3,600,100,0.08,1656.0,1380.0,13,0,Ben Taylor,London
