Order Date,Product ID,Product,Quantity,Price,Cost,Discount,Revenue,Profit,Delivery Time (Days),Returned,Customer Name,Region,Discount Amount,Elasticity Score,Discount Action,Customer Segment,Profit Per Capita,Regional Population,Latitude,Longitude
2025-01-12,P1000,Sofa,4,1200,300,0.03,4656.0,3492.0,7,0,Riley Moore,North East,144.0,-0.42994966442953036,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2025-10-06,P1001,Dining Table,3,900,150,0.03,2619.0,2182.5,3,0,Jack Wilson,South West,81.0,-0.19012192601777267,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2025-07-19,P1003,Coffee Table,5,200,40,0.24,760.0,608.0,4,0,Noah Jones,Scotland,240.0,-1.0276747871859784,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-10-02,P1005,Wardrobe,3,1500,250,0.13,3915.0,3262.5,6,0,Mia Brown,Scotland,585.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2025-03-02,P1006,Bookshelf,5,300,50,0.04,1440.0,1200.0,8,0,Noah Jones,Midlands,60.0,-0.4337330301570941,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-09-03,P1002,Armchair,3,500,80,0.18,1230.0,1033.2,2,0,Poppy Edwards,London,270.0,-2.0750353334189904,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-03-19,P1003,Coffee Table,1,200,40,0.02,196.0,156.8,6,1,Riley Moore,Scotland,4.0,-1.0276747871859784,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2024-11-16,P1005,Wardrobe,1,1500,250,0.23,1155.0,962.5,3,0,Noah Jones,London,345.0,-0.01323350519924152,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-07-07,P1004,Bed Frame,2,1000,200,0.07,1860.0,1488.0,10,0,Ella Robinson,London,140.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2025-09-11,P1000,Sofa,4,1200,300,0.24,3648.0,2736.0,11,0,Charlotte Evans,South West,1152.0,-0.42994966442953036,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2024-07-01,P1002,Armchair,1,500,80,0.08,460.0,386.4,4,1,Poppy Edwards,Scotland,40.0,-2.0750353334189904,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-12-25,P1002,Armchair,1,500,80,0.16,420.0,352.8,8,0,Charlotte Evans,London,80.0,-2.0750353334189904,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-07-14,P1006,Bookshelf,4,300,50,0.24,912.0,760.0,3,0,Olivia Green,Scotland,288.0,-0.4337330301570941,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-05-25,P1009,Chest of Drawers,4,600,100,0.12,2112.0,1760.0,5,0,Finley Thompson,Wales,288.0,-0.48018702906350963,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-09-09,P1008,TV Stand,2,350,60,0.08,644.0,533.6,11,0,Noah Jones,Wales,56.0,0.018042399639151857,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-02-18,P1006,Bookshelf,1,300,50,0.22,234.0,195.0,9,0,Liam Mitchell,Midlands,66.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2025-06-21,P1002,Armchair,2,500,80,0.2,800.0,672.0,7,0,Noah Jones,South West,200.0,-2.0750353334189904,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-06-12,P1009,Chest of Drawers,4,600,100,0.14,2064.0,1720.0,11,1,Poppy Edwards,Midlands,336.0,-0.48018702906350963,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2023-09-27,P1008,TV Stand,2,350,60,0.19,567.0,469.8,12,0,Isla Davies,Scotland,133.0,0.018042399639151857,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-09-23,P1008,TV Stand,4,350,60,0.09,1274.0,1055.6,7,0,Sophie Hall,North East,126.0,0.018042399639151857,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2025-06-24,P1000,Sofa,5,1200,300,0.22,4680.0,3510.0,6,0,Ben Taylor,Wales,1320.0,-0.42994966442953036,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-07-24,P1005,Wardrobe,2,1500,250,0.06,2820.0,2350.0,4,0,Daniel Cooper,Wales,180.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2024-08-04,P1001,Dining Table,4,900,150,0.03,3492.0,2910.0,2,0,Ella Robinson,North West,108.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2025-04-20,P1007,Office Desk,1,800,120,0.22,624.0,530.4,13,0,Quinn Bailey,South East,176.0,0.6690553745928339,Keep Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-08-18,P1008,TV Stand,2,350,60,0.02,686.0,568.4,9,0,Theo Clarke,South East,14.0,0.018042399639151857,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-09-07,P1003,Coffee Table,3,200,40,0.16,504.0,403.2,9,0,Poppy Edwards,South East,96.0,-1.0276747871859784,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2025-05-24,P1008,TV Stand,5,350,60,0.23,1347.5,1116.5,13,0,Sophie Hall,North West,402.5,0.018042399639151857,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-07-15,P1009,Chest of Drawers,1,600,100,0.17,498.0,415.0,13,0,Ben Taylor,North East,102.0,-0.48018702906350963,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-11-20,P1008,TV Stand,1,350,60,0.21,276.5,229.1,14,0,Alice Carter,Wales,73.5,0.018042399639151857,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-09-30,P1007,Office Desk,5,800,120,0.05,3800.0,3230.0,7,0,Quinn Bailey,Wales,200.0,0.6690553745928339,Keep Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-11-02,P1009,Chest of Drawers,5,600,100,0.08,2760.0,2300.0,8,0,Katie Adams,Scotland,240.0,-0.48018702906350963,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2025-08-01,P1005,Wardrobe,2,1500,250,0.03,2910.0,2425.0,8,0,Jack Wilson,North West,90.0,-0.01323350519924152,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-07-18,P1002,Armchair,4,500,80,0.13,1740.0,1461.6,6,0,Ben Taylor,North West,260.0,-2.0750353334189904,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-05-06,P1009,Chest of Drawers,5,600,100,0.05,2850.0,2375.0,8,0,Isla Davies,South West,150.0,-0.48018702906350963,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2025-06-14,P1007,Office Desk,3,800,120,0.24,1824.0,1550.4,2,0,Sophie Hall,London,576.0,0.6690553745928339,Keep Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-05-22,P1009,Chest of Drawers,1,600,100,0.03,582.0,485.0,13,0,Ben Taylor,North West,18.0,-0.48018702906350963,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-06-14,P1009,Chest of Drawers,5,600,100,0.25,2250.0,1875.0,2,0,Alice Carter,North West,750.0,-0.48018702906350963,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-11-10,P1007,Office Desk,5,800,120,0.01,3960.0,3366.0,3,0,Charlotte Evans,London,40.0,0.6690553745928339,Keep Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-01-21,P1008,TV Stand,3,350,60,0.13,913.5,756.9,9,0,Charlotte Evans,North West,136.5,0.018042399639151857,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-09-10,P1004,Bed Frame,1,1000,200,0.02,980.0,784.0,3,0,Ella Robinson,North West,20.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2023-11-01,P1004,Bed Frame,1,1000,200,0.03,970.0,776.0,4,0,Isla Davies,South West,30.0,-1.2945817990531299,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2024-01-06,P1001,Dining Table,2,900,150,0.14,1548.0,1290.0,4,0,Theo Clarke,London,252.0,-0.19012192601777267,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-05-02,P1009,Chest of Drawers,1,600,100,0.1,540.0,450.0,9,1,Ella Robinson,Wales,60.0,-0.48018702906350963,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2024-01-19,P1005,Wardrobe,2,1500,250,0.22,2340.0,1950.0,10,0,Finley Thompson,North West,660.0,-0.01323350519924152,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-03-20,P1003,Coffee Table,2,200,40,0.2,320.0,256.0,9,0,Poppy Edwards,London,80.0,-1.0276747871859784,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-02-29,P1008,TV Stand,2,350,60,0.06,658.0,545.1999999999999,4,0,Ben Taylor,North East,42.0,0.018042399639151857,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-06-10,P1001,Dining Table,3,900,150,0.15,2295.0,1912.5,10,1,Ella Robinson,London,405.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2024-09-20,P1007,Office Desk,5,800,120,0.21,3160.0,2686.0,13,0,Noah Jones,Scotland,840.0,0.6690553745928339,Keep Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-06-13,P1003,Coffee Table,5,200,40,0.08,920.0,736.0,8,0,Olivia Green,London,80.0,-1.0276747871859784,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-05-04,P1003,Coffee Table,4,200,40,0.24,608.0,486.4,11,0,Sophie Hall,North East,192.0,-1.0276747871859784,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2025-10-13,P1000,Sofa,2,1200,300,0.24,1824.0,1368.0,3,0,Isla Davies,South East,576.0,-0.42994966442953036,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-11-23,P1000,Sofa,3,1200,300,0.0,3600.0,2700.0,11,0,Finley Thompson,Wales,0.0,-0.42994966442953036,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-08-20,P1006,Bookshelf,2,300,50,0.03,582.0,485.0,6,0,Poppy Edwards,North West,18.0,-0.4337330301570941,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-10-11,P1007,Office Desk,1,800,120,0.12,704.0,598.4,10,0,Riley Moore,Midlands,96.0,0.6690553745928339,Keep Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2023-10-16,P1006,Bookshelf,1,300,50,0.19,243.00000000000003,202.5,3,0,Mia Brown,Wales,57.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2024-08-15,P1004,Bed Frame,1,1000,200,0.14,860.0,688.0,10,0,Ella Robinson,Scotland,140.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2024-07-26,P1000,Sofa,5,1200,300,0.23,4620.0,3465.0,10,0,Jack Wilson,Wales,1380.0,-0.42994966442953036,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-01-28,P1006,Bookshelf,2,300,50,0.04,576.0,480.0,6,0,Katie Adams,South West,24.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2025-08-11,P1001,Dining Table,2,900,150,0.23,1386.0,1155.0,4,0,Riley Moore,North East,414.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2023-02-12,P1006,Bookshelf,2,300,50,0.09,546.0,455.0,13,0,Theo Clarke,North West,54.0,-0.4337330301570941,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-02-27,P1005,Wardrobe,3,1500,250,0.21,3555.0,2962.5,11,0,Isla Davies,North West,945.0,-0.01323350519924152,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-06-26,P1001,Dining Table,5,900,150,0.05,4275.0,3562.5,11,1,Isla Davies,Scotland,225.0,-0.19012192601777267,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-06-12,P1007,Office Desk,5,800,120,0.15,3400.0,2890.0,12,0,Henry Hughes,Midlands,600.0,0.6690553745928339,Keep Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2025-08-23,P1008,TV Stand,4,350,60,0.13,1218.0,1009.2,9,0,Katie Adams,London,182.0,0.018042399639151857,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2023-07-17,P1005,Wardrobe,1,1500,250,0.22,1170.0,975.0,3,1,Riley Moore,South West,330.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2024-09-01,P1000,Sofa,4,1200,300,0.07,4464.0,3348.0,3,1,Charlotte Evans,South West,336.0,-0.42994966442953036,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2025-04-21,P1006,Bookshelf,2,300,50,0.17,498.0,415.0,8,0,Daniel Cooper,South East,102.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2025-05-02,P1007,Office Desk,4,800,120,0.05,3040.0,2584.0,14,0,Liam Mitchell,Midlands,160.0,0.6690553745928339,Keep Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2023-01-22,P1004,Bed Frame,3,1000,200,0.09,2730.0,2184.0,13,0,Isla Davies,Midlands,270.0,-1.2945817990531299,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2025-04-21,P1000,Sofa,1,1200,300,0.07,1116.0,837.0,5,0,Alice Carter,South East,84.0,-0.42994966442953036,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-04-08,P1000,Sofa,5,1200,300,0.22,4680.0,3510.0,14,0,Theo Clarke,Midlands,1320.0,-0.42994966442953036,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-03-10,P1009,Chest of Drawers,2,600,100,0.04,1152.0,960.0,9,0,Daniel Cooper,South East,48.0,-0.48018702906350963,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2024-09-28,P1001,Dining Table,5,900,150,0.12,3960.0,3300.0,3,0,Theo Clarke,London,540.0,-0.19012192601777267,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-08-10,P1006,Bookshelf,4,300,50,0.05,1140.0,950.0,14,0,Sophie Hall,London,60.0,-0.4337330301570941,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-12-10,P1001,Dining Table,2,900,150,0.21,1422.0,1185.0,4,0,Finley Thompson,North West,378.0,-0.19012192601777267,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-07-24,P1004,Bed Frame,5,1000,200,0.04,4800.0,3840.0,14,0,Olivia Green,South East,200.0,-1.2945817990531299,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-09-02,P1007,Office Desk,2,800,120,0.02,1568.0,1332.8,11,0,Isla Davies,Scotland,32.0,0.6690553745928339,Keep Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2023-08-31,P1005,Wardrobe,5,1500,250,0.14,6450.0,5375.0,11,0,Isla Davies,London,1050.0,-0.01323350519924152,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-07-14,P1001,Dining Table,3,900,150,0.23,2079.0,1732.5,4,0,Isla Davies,South West,621.0,-0.19012192601777267,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2025-08-17,P1006,Bookshelf,2,300,50,0.23,462.0,385.0,8,0,Mia Brown,North East,138.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2023-02-01,P1000,Sofa,4,1200,300,0.04,4608.0,3456.0,8,0,Isla Davies,North West,192.0,-0.42994966442953036,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-01-26,P1002,Armchair,4,500,80,0.05,1900.0,1596.0,11,0,Olivia Green,South East,100.0,-2.0750353334189904,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-10-04,P1007,Office Desk,2,800,120,0.1,1440.0,1224.0,7,0,Grace Walker,Scotland,160.0,0.6690553745928339,Keep Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-06-15,P1002,Armchair,4,500,80,0.23,1540.0,1293.6,12,0,Poppy Edwards,South East,460.0,-2.0750353334189904,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-01-18,P1002,Armchair,5,500,80,0.12,2200.0,1848.0,7,0,Riley Moore,Scotland,300.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2025-06-02,P1003,Coffee Table,3,200,40,0.03,582.0,465.6,11,0,Theo Clarke,South East,18.0,-1.0276747871859784,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-08-02,P1007,Office Desk,1,800,120,0.09,728.0,618.8000000000001,9,0,Isla Davies,South East,72.0,0.6690553745928339,Keep Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-01-11,P1000,Sofa,3,1200,300,0.01,3564.0,2673.0,7,0,Charlotte Evans,South East,36.0,-0.42994966442953036,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2025-01-13,P1009,Chest of Drawers,2,600,100,0.03,1164.0,970.0,7,0,Isla Davies,Wales,36.0,-0.48018702906350963,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-08-01,P1000,Sofa,4,1200,300,0.16,4032.0,3024.0,7,0,Poppy Edwards,London,768.0,-0.42994966442953036,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-03-20,P1000,Sofa,3,1200,300,0.02,3528.0,2646.0,14,0,Ben Taylor,Scotland,72.0,-0.42994966442953036,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-09-19,P1004,Bed Frame,2,1000,200,0.23,1540.0,1232.0,11,0,Ella Robinson,North East,460.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2024-08-26,P1006,Bookshelf,5,300,50,0.14,1290.0,1075.0,14,0,Sophie Hall,South West,210.0,-0.4337330301570941,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2025-02-20,P1008,TV Stand,3,350,60,0.18,861.0000000000001,713.4000000000001,14,0,Poppy Edwards,Wales,189.0,0.018042399639151857,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2025-09-27,P1006,Bookshelf,5,300,50,0.16,1260.0,1050.0,6,0,Mia Brown,South East,240.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2024-11-10,P1008,TV Stand,4,350,60,0.05,1330.0,1102.0,10,0,Henry Hughes,South West,70.0,0.018042399639151857,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-02-27,P1006,Bookshelf,1,300,50,0.22,234.0,195.0,6,0,Poppy Edwards,South East,66.0,-0.4337330301570941,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2025-05-30,P1009,Chest of Drawers,5,600,100,0.02,2940.0,2450.0,13,0,Riley Moore,North East,60.0,-0.48018702906350963,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2024-03-22,P1005,Wardrobe,3,1500,250,0.08,4140.0,3450.0,13,0,Jack Wilson,Scotland,360.0,-0.01323350519924152,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2023-03-07,P1000,Sofa,5,1200,300,0.14,5160.0,3870.0,5,0,Charlotte Evans,North East,840.0,-0.42994966442953036,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2025-10-08,P1008,TV Stand,2,350,60,0.04,672.0,556.8,2,0,Katie Adams,South East,28.0,0.018042399639151857,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2023-08-15,P1007,Office Desk,5,800,120,0.13,3480.0,2958.0,2,0,Jack Wilson,Midlands,520.0,0.6690553745928339,Keep Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2025-02-12,P1002,Armchair,2,500,80,0.06,940.0,789.5999999999999,7,0,Riley Moore,South West,60.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2024-11-09,P1006,Bookshelf,3,300,50,0.04,864.0,720.0,11,0,Grace Walker,North West,36.0,-0.4337330301570941,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-08-23,P1006,Bookshelf,3,300,50,0.04,864.0,720.0,13,0,Daniel Cooper,North East,36.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2024-01-14,P1007,Office Desk,2,800,120,0.01,1584.0,1346.4,5,0,Charlotte Evans,Wales,16.0,0.6690553745928339,Keep Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-12-09,P1003,Coffee Table,1,200,40,0.17,166.0,132.79999999999998,2,0,Ella Robinson,South West,34.0,-1.0276747871859784,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2023-11-03,P1003,Coffee Table,4,200,40,0.06,752.0,601.5999999999999,3,0,Alice Carter,Midlands,48.0,-1.0276747871859784,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2025-02-17,P1007,Office Desk,2,800,120,0.0,1600.0,1360.0,2,0,Mia Brown,South East,0.0,0.6690553745928339,Keep Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2024-05-18,P1008,TV Stand,4,350,60,0.14,1204.0,997.6,3,0,Jack Wilson,Wales,196.0,0.018042399639151857,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-09-25,P1008,TV Stand,4,350,60,0.01,1386.0,1148.4,3,0,Olivia Green,South West,14.0,0.018042399639151857,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-01-08,P1000,Sofa,1,1200,300,0.05,1140.0,855.0,9,0,Katie Adams,South West,60.0,-0.42994966442953036,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2024-05-22,P1005,Wardrobe,1,1500,250,0.07,1395.0,1162.5,13,0,Ben Taylor,Scotland,105.0,-0.01323350519924152,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-04-20,P1001,Dining Table,1,900,150,0.06,846.0,705.0,2,0,Grace Walker,Wales,54.0,-0.19012192601777267,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-06-13,P1008,TV Stand,2,350,60,0.18,574.0,475.6,7,0,Ella Robinson,Midlands,126.0,0.018042399639151857,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2024-04-29,P1001,Dining Table,5,900,150,0.04,4320.0,3600.0,12,0,Ben Taylor,London,180.0,-0.19012192601777267,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-07-20,P1007,Office Desk,4,800,120,0.08,2944.0,2502.4,12,1,Alice Carter,Wales,256.0,0.6690553745928339,Keep Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2025-06-23,P1009,Chest of Drawers,2,600,100,0.05,1140.0,950.0,13,0,Ben Taylor,Midlands,60.0,-0.48018702906350963,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
